356,-19748,-1416,-5840,-38,-328,8
357,-19860,-1452,-5768,64,-313,69
358,-19540,-1468,-5968,48,-117,8
359,-19776,-1432,-6004,-51,-338,-9
360,-19540,-1504,-5736,-73,-120,53
361,-19644,-1240,-5928,47,-37,-9
362,-19768,-1532,-5832,34,-118,-123
363,-19832,-1468,-5712,-54,-291,100
364,-19656,-1360,-5796,-52,-91,12
365,-19752,-1392,-5856,-58,-438,119
366,-19576,-1428,-5784,59,-136,-61
367,-19656,-1504,-5836,10,-134,44
368,-19656,-1384,-5860,16,-331,36
369,-19792,-1384,-5816,77,-103,-62
370,-19720,-1428,-5812,7,-132,-6
371,-19620,-1464,-6008,-60,-298,-96
372,-19848,-1492,-5944,11,38,-24
373,-19500,-1544,-5956,-62,-190,77
374,-19620,-1444,-5684,45,-182,-141
375,-19684,-1440,-5924,91,17,-24
376,-19548,-1496,-5932,-36,-205,-43
377,-19704,-1472,-5792,-82,-291,-12
378,-19784,-1444,-5876,-149,-541,-16
379,-19628,-1412,-6056,-232,-351,84
380,-19524,-1536,-5960,-118,-454,78
381,-19744,-1420,-5680,-115,-307,133
382,-19632,-1340,-6076,-50,-345,54
383,-19776,-1464,-5864,-161,-366,183
384,-19544,-1420,-5856,-126,-411,38
385,-19952,-1432,-5712,-198,-466,244
386,-19440,-1284,-5788,-365,-1157,296
387,-19540,-1452,-6048,11,-1150,24
388,-19664,-1424,-5156,-189,-1445,82
389,-19964,-616,-5784,1124,-8004,-465
390,-20152,-1484,-5172,964,-1960,-552
391,-20404,-1456,-4860,559,-1648,-375
392,-19504,-1164,-4576,177,-2278,-460
393,-20356,-1688,-4348,151,-1070,-85
394,-19820,-1524,-4296,-225,-739,400
395,-19532,-1404,-4648,-238,-1322,-85
396,-20332,-1556,-3812,-127,-508,-191
397,-19836,-1452,-4492,-502,-1224,545
398,-19344,-1652,-3860,-77,365,-492
399,-19852,-1424,-4152,-134,-112,-376
400,-19860,-1436,-4280,-415,-442,132
401,-19392,200,-2992,765,-1605,539
402,-19016,-1328,-3744,-257,1403,-236
403,-19972,-1756,-4440,-385,-436,-7
404,-19816,-1336,-4344,-108,-1019,184
405,-19492,-1280,-3560,258,-2135,265
406,-19828,-1520,-3868,497,-1978,336
407,-19168,-1472,-3412,399,-2447,81
408,-20668,-1528,-3992,515,-3299,134
409,-19816,-1488,-2848,299,-1339,31
410,-19752,-1256,-3056,278,-2504,156
411,-20028,-1260,-2564,102,-4282,514
412,-19848,-1428,-2312,71,-5795,858
413,-19624,-1228,-1680,-117,-5317,462
414,-18672,-968,-1336,-442,-7818,578
415,-20324,-1476,-64,-222,-6277,987
416,-19888,-1016,552,-876,-6055,1238
417,-18780,-1180,168,-480,-7161,700
418,-19864,-956,660,-949,-6877,472
419,-18792,-1108,2340,-1274,-6085,-306
420,-17992,-944,2588,-615,-5425,-462
421,-18352,-1228,2148,-73,-6987,-871
422,-18764,-1252,2496,-293,-6443,-1166
423,-18416,-1556,3640,-265,-7400,443
424,-17480,-1392,4296,-366,-7249,432
425,-17992,-1504,5220,-101,-5030,-222
426,-16940,-1248,5260,-309,-6050,-85
427,-16928,-1440,5164,-743,-4195,-341
428,-16392,-1304,5556,-48,-4953,-564
429,-14968,-1972,8568,1138,-4257,-546
430,-16100,-1792,5596,-115,-3653,-1142
431,-16212,-1776,6736,44,-4017,-1410
432,-16484,-2148,6424,48,-3336,-481
433,-15336,-1748,7152,-93,-4693,191
434,-14264,-1440,8312,-452,-5429,-250
435,-14460,-1904,7912,381,-6621,-11
436,-14564,-1736,8452,-453,-6821,-34
437,-12700,-1932,4612,-3854,-8562,-1460
438,-14072,-2480,9200,-2381,-10408,225
439,-12916,-2260,9884,-143,-9371,152
440,-10800,-2136,9092,2081,-9571,48
441,-10956,-1644,10924,2848,-10892,354
442,-10436,-1084,10712,-529,-7489,55
443,-11416,-1764,10268,1682,-6475,-311
444,-9412,-976,11784,1575,-6120,-100
445,-9176,-1500,11312,-598,-5185,-1042
446,-8332,-1768,11436,-712,-4851,-1788
447,-8544,-2028,12020,534,-4809,-2248
448,-8148,-1568,12696,-421,-6965,-1408
449,-7860,-1868,12032,883,-5799,-1428
450,-7448,-1800,12616,85,-5559,-353
451,-6540,-1296,13120,-703,-5636,326
452,-6176,-2032,12652,-99,-3792,-186
453,-6036,-1944,13032,1078,-2922,109
454,-5208,-1428,12660,1457,-3785,1117
455,-4940,-1340,12104,1310,-3056,73
456,-5636,-1448,12704,817,-3217,-92
457,-4540,-1120,12980,722,-2977,-181
458,-4796,-1268,12868,1064,-3128,-850
459,-4368,-1104,13100,1716,-2959,-680
460,-3192,-1448,13332,306,-3030,-1150
461,-3368,-860,12380,192,-2688,818
462,-3892,-664,12540,-656,-3603,398
463,-3340,-956,13116,-652,-1910,-48
464,-3904,-328,12132,-1291,-2384,-659
465,-2772,-696,13152,-2281,-1377,-1411
466,-3892,-1504,11912,-1840,-1246,-2460
467,-3736,-852,11700,-1997,-2748,-4152
468,-892,-1684,12944,-3474,7601,340
469,-3252,-2228,12112,-1387,1958,-918
470,-1788,-2716,10780,1328,1553,2539
471,-2920,-2516,13360,1415,3306,84
472,-3476,-1688,12592,696,1395,18
473,-1472,-2072,14520,65,2370,-631
474,-3424,-1040,13244,-881,452,-389
475,-3352,-2016,12884,-2643,1077,-631
476,-3768,-2076,12768,-799,229,-166
477,-2988,-1640,13492,-608,756,37
478,-3368,-2168,12960,-288,239,-62
479,-3528,-2144,12796,285,-77,142
480,-3652,-2312,12660,643,-267,125
481,-3588,-1972,12800,2016,-788,-86
482,-3564,-1780,12804,3578,-1715,355
483,-3444,-1600,12596,80,777,42
484,-2680,-1520,13420,291,289,-161
485,-3340,-1652,12816,183,79,163
486,-3268,-1500,12920,328,-100,69
487,-3324,-1444,12788,205,-378,-87
488,-3360,-1428,12840,221,-437,-88
489,-3464,-1496,12640,194,-751,60
490,-3364,-1472,12708,442,-717,124
491,-3440,-1268,12724,488,-579,-79
492,-2368,-1796,13384,243,1016,-43
493,-2360,-1344,13444,-82,741,-20
494,-2648,-1340,13224,-86,260,17
495,-2812,-1336,13060,-61,-219,101
496,-3248,-1376,12808,-35,-268,437
497,-3508,-1384,12840,-76,-315,424
498,-3376,-1408,12752,8,-740,231
499,-3308,-1368,12816,-42,-375,19
500,-2976,-1496,12768,-8,-491,-141
501,-2960,-1324,12808,90,-1307,-33
502,-3000,-1316,12804,-78,-25,-14
503,-3156,-1348,12776,-35,-485,57
504,-2732,-1340,12832,-76,348,263
505,-2700,-1476,12680,-147,1177,-150
506,-3292,-1412,12496,-73,808,-260
507,-3436,-1380,12652,50,-763,-220
508,-3160,-1396,12928,119,-13,-248
509,-3000,-1360,13096,109,455,-172
510,-3500,-1436,12688,133,213,9
511,-3040,-1248,13024,-65,207,168
512,-3344,-1392,12872,-99,72,-190
513,-3276,-1288,12880,-146,-90,-66
514,-2588,-1484,13352,-63,-397,93
515,-2920,-1484,13124,-26,-244,357
516,-2792,-1420,13420,-37,-16,-22
517,-2892,-1424,13256,-12,285,-170
518,-3272,-1424,13012,35,-57,-55
519,-3236,-1368,12988,-22,-117,-26
520,-3244,-1424,12980,-14,-316,-136
521,-3400,-1376,12804,7,-187,226
522,-3416,-1364,12752,2,-286,52
523,-3432,-1348,12740,84,-47,185
524,-3504,-1364,12692,-40,-253,-80
525,-3632,-1300,12756,-49,-386,9
526,-3476,-1404,12748,18,-122,70
527,-3332,-1384,12836,-31,-63,144
528,-3456,-1428,12744,9,-14,210
529,-3460,-1384,12720,-83,-221,30
530,-3392,-1360,12880,-40,-47,104
531,-3508,-1348,12796,7,-220,20
532,-3392,-1348,12756,-66,-201,185
533,-3780,-1464,12500,27,-7,133
534,-3472,-1320,12832,4,31,20
535,-3144,-1372,12948,-10,-310,116
536,-3316,-1340,12888,-34,-27,-5
537,-3292,-1368,12912,22,-150,-43
538,-3344,-1400,12856,87,16,43
539,-3432,-1368,12808,52,-127,6
540,-3444,-1372,12712,52,-239,55
541,-3368,-1356,12724,13,-159,29
542,-3536,-1388,12868,-17,-97,1
543,-3564,-1392,12768,-42,-296,68
544,-3532,-1384,12840,56,-230,-121
545,-3456,-1308,12728,43,-382,-53
546,-3220,-1356,13060,-54,-116,-56
547,-3140,-1336,13040,-35,-85,73
548,-3276,-1372,12976,5,3,-6
549,-3500,-1336,12772,-31,-300,-128
550,-3324,-1304,12832,-31,-320,36
551,-3412,-1484,12924,0,-160,75
552,-3440,-1328,12800,-37,-283,71
553,-3192,-1360,12932,-11,-124,77
554,-3464,-1300,12732,21,-214,69
555,-3324,-1320,12872,21,-172,48
556,-3460,-1368,12816,23,-151,16
557,-3452,-1324,12592,-30,-299,81
558,-3400,-1360,12868,-39,-137,37
559,-3544,-1384,12688,-36,-327,4
560,-3296,-1324,12888,-17,-130,90
561,-3548,-1308,12740,-8,-265,14
562,-3400,-1352,12736,-26,-215,39
563,-3504,-1348,12736,17,-203,9
564,-3484,-1312,12784,-7,-269,18
565,-3332,-1344,12864,-22,-86,18
566,-3464,-1380,12772,-30,-194,46
567,-3352,-1376,12844,2,-167,20
568,-3372,-1412,12748,2,-159,4
569,-3408,-1360,12852,-17,-172,-14
570,-3356,-1364,12848,24,-258,60
571,-3512,-1336,12792,-21,-146,-7
572,-3528,-1392,12784,-22,-392,-4
573,-3416,-1284,12892,-59,-195,51
574,-3408,-1396,12896,-27,-265,6
575,-3380,-1332,12772,4,-163,70
576,-3480,-1380,12864,-29,-211,44
577,-3284,-1332,12712,35,-243,39
578,-3408,-1332,12876,-50,-165,123
579,-3328,-1280,12824,-1,-205,51
580,-3316,-1340,12820,-2,-112,53
581,-3480,-1320,12748,-22,-277,-16
582,-3428,-1260,12784,-38,-150,62
583,-3524,-1308,12780,-17,-328,77
584,-3392,-1380,12752,-5,-238,-46
585,-3444,-1352,12852,13,-262,58
586,-3304,-1308,12852,-19,-95,38
587,-3424,-1380,12784,-25,-211,143
588,-3348,-1316,12812,-3,-117,33
589,-3496,-1356,12820,39,-200,-8
590,-3368,-1264,12856,-4,-339,-59
591,-3408,-1296,12848,-4,-201,-48
592,-3452,-1308,12836,30,-402,-123
593,-3332,-1296,12860,-62,-178,-44
594,-3340,-1312,12880,-47,-70,6
595,-3368,-1288,12852,-51,-127,28
596,-3316,-1368,12808,-69,-193,35
597,-3464,-1368,12804,-65,-138,4
598,-3484,-1308,12800,-45,-289,-46
599,-3444,-1336,12772,-47,-134,35
600,-3464,-1424,12744,-14,-367,42
601,-3468,-1332,12876,24,-168,-8
602,-3500,-1308,12736,-26,-258,38
603,-3420,-1408,12684,15,-237,25
604,-3488,-1328,12688,8,-298,-4
605,-3440,-1344,12688,-11,-259,-42
606,-3500,-1328,12812,-78,-330,31
607,-3312,-1312,12740,-101,-276,39
608,-3480,-1360,12768,-72,-290,44
609,-3352,-1340,12764,-24,-233,55
610,-3440,-1316,12644,-32,-310,41
611,-3384,-1356,12716,-44,-285,85
612,-3396,-1276,12728,-24,-317,129
613,-3384,-1348,12792,-72,-333,151
614,-3568,-2100,12888,122,-210,-123
615,-4148,-1128,11524,-144,-749,28
616,-3184,-1416,12932,104,-809,-79
617,-1996,-1204,13384,42,-205,-93
618,-2840,-1392,13252,-75,-38,-8
619,-3004,-1504,13212,-113,-26,156
620,-3560,-944,12496,-75,30,773
621,-3348,-1472,12876,-31,141,576
622,-3024,-1424,12832,-48,-921,694
623,-4972,-644,10256,55,-2379,1966
624,-3380,-1432,12408,-85,-1907,1099
625,-2640,-1380,13048,-284,-507,-171
626,-3800,-1504,13768,-660,-1185,-661
627,-3268,-1456,12452,-127,-701,-137
628,-2628,-1388,12976,-147,104,-52
629,-1812,-1496,13796,-194,330,-91
630,-2128,-1576,13300,-109,795,-22
631,-3136,-1608,12544,81,671,-321
632,-3356,-1472,12624,68,223,-54
633,-3436,-1516,12644,213,577,-2
634,-3336,-1436,12748,185,-112,-184
635,-3184,-1420,12716,234,-126,-87
636,-4500,-1760,11696,1231,1033,239
637,-3868,-1112,12648,1890,550,100
638,-3696,-1044,12776,1512,189,-22
639,-3408,-1024,12820,2386,927,558
640,-3904,-1240,12972,2834,595,1396
641,-2652,-368,13928,3044,-963,886
642,-2564,28,13912,3250,66,1570
643,-3188,312,12844,3447,-562,1186
644,-3460,572,12596,2992,-304,1232
645,-3864,812,12356,2629,-766,1548
646,-2340,1016,13200,2749,-1161,1456
647,-3720,1196,12380,2489,-391,806
648,-3428,1176,12716,3103,-397,737
649,-3608,1768,12496,3781,8,668
650,-3532,1832,12612,4637,183,779
